user_id,page_name,time_spent
599,"['Ileum', 'Human_digestive_system', 'Blood_plasma', 'Axon_terminal', 'Ileum']","[2925.0, 1935.0000000000002, 1894.0000000000002, 733.0, 0.0]"
600,"['Medulla_oblongata', 'Stratum_corneum', 'Thyroid', 'Muscle', 'Nasal_cavity']","[2573.0, 2918.0, 1911.0000000000002, 3565.0, 0.0]"
601,"['Nervous_system', 'Respiratory_tract', 'Urinary_bladder_disease', 'Motor_nerve', 'Larynx']","[594.0, 1665.0, 3576.0, 2898.0, 0.0]"
602,"['Sensory_nerve', 'Jejunum', 'Mucus', 'Spinal_cord', 'T_cell']","[3354.0, 2634.0, 3461.0, 2191.0, 0.0]"
603,"['Vein', 'Schwann_cell', 'Respiratory_System', 'Respiratory_tract', 'Pleural_cavity']","[297.0, 3193.0, 3588.0, 227.0, 0.0]"
604,"['Respiratory_tract', 'Urinary_incontinence', 'Parasympathetic_nervous_system', 'Neural_circuit', 'Blood']","[3013.0, 2494.0, 710.0, 1598.0, 0.0]"
605,"['Hypha', 'Bacteria', 'Pancreas', 'Merkel_cell', 'Ceruminous_gland']","[1558.0, 3526.0, 3148.0, 3003.0, 0.0]"
606,"['Pulmonary_circulation', 'Sympathetic_nervous_system', 'Sweat_gland', 'Protein', 'Stomach']","[548.0, 2898.0, 1129.0, 2202.0, 0.0]"
607,"['Blood', 'Reproductive_rights', 'Gallbladder', 'Small_intestine', 'Esophagus']","[2015.0000000000002, 1121.0, 1282.0, 2746.0, 0.0]"
608,"['Pituitary_gland', 'Neuron', 'Salivary_gland', 'Urinary_anti-infective_agent', 'Esophagus']","[1874.0000000000002, 2145.0, 1552.0, 1169.0, 0.0]"
609,"['Urination', 'Urinary_meatus', 'Vein', 'Pulmonary_pleurae', 'Urinary_incontinence']","[1777.0, 425.0, 366.0, 3544.0, 0.0]"
610,"['Peripheral_nervous_system', 'Dendrite', 'Muscle', 'Parathyroid_gland', 'Urinary_catheterization']","[3123.0, 3294.0, 667.0, 1231.0, 0.0]"
611,"['Gland', 'Trachea', 'Peripheral_nervous_system', 'Salivary_gland', 'Tonsil']","[1754.0, 1929.0000000000002, 1258.0, 2569.0, 0.0]"
612,"['Reproductive_System', 'Bronchiole', 'Basement_membrane', 'Mucus', 'Heart']","[580.0, 1884.0000000000002, 1417.0, 3232.0, 0.0]"
613,"['Stratum_corneum', 'Esophagus', 'Mouth', 'Immune_system', 'Stromal_cell']","[2030.0000000000002, 105.0, 2911.0, 352.0, 0.0]"
614,"['Smooth_muscle', 'Starling_equation', 'Hypha', 'Axial_skeleton', 'Hypha']","[3109.0, 722.0, 267.0, 2638.0, 0.0]"
615,"['Aorta', 'Reproductive_System', 'Epidermis', 'Parathyroid_gland', 'Stratified_squamous_epithelium']","[1262.0, 659.0, 788.0, 2965.0, 0.0]"
616,"['Gallbladder', 'Superior_vena_cava', 'Trachea', 'Root_of_the_lung', 'Portal_venous_system']","[2886.0, 2698.0, 471.00000000000006, 1636.0, 0.0]"
617,"['Gland', 'Programmed_cell_death', 'Epidermis', 'Pancreas', 'Prostate']","[3369.0, 3345.0, 926.0000000000001, 1552.0, 0.0]"
618,"['Spleen', 'Sweat_gland', 'Loose_connective_tissue', 'Muscle_relaxant', 'Muscle']","[77.0, 2612.0, 1668.0, 379.0, 0.0]"
619,"['Female_reproductive_system', 'Gallbladder', 'Epithelium', 'Cecum', 'Atrium_(heart)']","[2664.0, 3297.0, 3385.0, 2064.0, 0.0]"
620,"['Nasal_cavity', 'Schwann_cell', 'Mammary_gland', 'Stratified_squamous_epithelium', 'Root_of_the_lung']","[1449.0, 1916.0000000000002, 943.0000000000001, 1417.0, 0.0]"
621,"['Human_reproductive_system', 'Nutrient', 'Parathyroid_gland', 'Pulmonary_pleurae', 'Stromal_cell']","[1586.0, 2840.0, 2074.0, 1286.0, 0.0]"
622,"['Exocrine_gland', 'Liver', 'Sweat_gland', 'Human_skeleton', 'Hypha']","[1516.0, 337.0, 3272.0, 2065.0, 0.0]"
623,"['Small_intestine', 'Cerebral_cortex', 'Larynx', 'Inferior_vena_cava', 'Pancreas']","[1905.0000000000002, 496.00000000000006, 630.0, 654.0, 0.0]"
624,"['Platelet', 'Artery', 'Reproductive_isolation', 'Salivary_gland', 'Pulmonary_circulation']","[844.0, 1673.0, 3156.0, 3145.0, 0.0]"
625,"['Muscle_relaxant', 'Keratinocyte', 'Atrium_(heart)', 'Skeletal_animation', 'Protein']","[2533.0, 117.00000000000001, 3294.0, 2951.0, 0.0]"
626,"['Portal_venous_system', 'Platelet', 'Anus', 'Tissue_(biology)', 'Gut_microbiota']","[994.0000000000001, 2296.0, 1285.0, 1159.0, 0.0]"
627,"['Schwann_cell', 'Melanocyte', 'Tissue_(biology)', 'Skeletal_System', 'Female_reproductive_system']","[232.00000000000003, 1863.0000000000002, 322.0, 2559.0, 0.0]"
628,"['Synapse', 'Nervous_system', 'Suspensory_muscle_of_duodenum', 'Capillary', 'Root_of_the_lung']","[1181.0, 652.0, 1469.0, 2293.0, 0.0]"
629,"['Skeletal_System', 'Reproductive_success', 'Thymus', 'Reproductive_rights', 'Merkel_cell']","[3099.0, 551.0, 1696.0, 3040.0, 0.0]"
630,"['Skeletonization', 'Sympathetic_nervous_system', 'Starling_equation', 'Nail_(anatomy)', 'Reproductive_coercion']","[1971.0000000000002, 591.0, 2368.0, 1542.0, 0.0]"
631,"['Lung', 'Ileum', 'Skeleton_in_the_closet', 'Parathyroid_gland', 'Sex_organ']","[83.0, 3240.0, 661.0, 2539.0, 0.0]"
632,"['Root_of_the_lung', 'Stomach', 'Reproductive_coercion', 'Portal_venous_system', 'Pharynx']","[3094.0, 286.0, 3401.0, 1853.0000000000002, 0.0]"
633,"['Urinary_catheterization', 'Synapse', 'Male_reproductive_system', 'Pancreas', 'Cecum']","[412.0, 3212.0, 3440.0, 1488.0, 0.0]"
634,"['Urinary_anti-infective_agent', 'Parathyroid_gland', 'Loose_connective_tissue', 'Facial_skeleton', 'Esophagus']","[1705.0, 198.0, 1123.0, 743.0, 0.0]"
635,"['Neural_pathway', 'Appendicular_skeleton', 'Dendrite', 'Stratum_granulosum', 'Peripheral_nervous_system']","[2153.0, 2209.0, 3483.0, 1868.0000000000002, 0.0]"
636,"['Axial_skeleton', 'Inferior_vena_cava', 'Inferior_vena_cava', 'Pancreas', 'Heart']","[2079.0, 1439.0, 1808.0, 429.0, 0.0]"
637,"['Reproductive_rights', 'Reproductive_coercion', 'Stratum_basale', 'Reproductive_success', 'Ileum']","[2780.0, 897.0, 277.0, 3355.0, 0.0]"
638,"['Hair', 'Stratum_spinosum', 'Facial_skeleton', 'Bronchus', 'Kidney']","[3431.0, 3146.0, 842.0, 305.0, 0.0]"
639,"['Human_skeleton', 'Trachea', 'Mouth', 'Urinary_tract_obstruction', 'T_cell']","[3530.0, 140.0, 1390.0, 3299.0, 0.0]"
640,"['Salivary_gland', 'Human_skeleton', 'Trachea', 'Melanocyte', 'Pulmonary_alveolus']","[3499.0, 161.0, 2148.0, 2301.0, 0.0]"
641,"['Facial_skeleton', 'Subcutaneous_tissue', 'Artery', 'Gallbladder', 'Blood_plasma']","[1991.0000000000002, 387.0, 2046.0000000000002, 2098.0, 0.0]"
642,"['Soma_(biology)', 'Reproductive_isolation', 'Esophagus', 'Thymus', 'Central_nervous_system']","[2338.0, 2435.0, 2983.0, 1662.0, 0.0]"
643,"['Great_vessels', 'Nasal_cavity', 'Facial_skeleton', 'Skeletal_System', 'Brainstem']","[3343.0, 1293.0, 1128.0, 2502.0, 0.0]"
644,"['Peripheral_nervous_system', 'Liver', 'Skeletal_animation', 'Ovary', 'Gastrointestinal_tract']","[2750.0, 1126.0, 1101.0, 2404.0, 0.0]"
645,"['Merkel_cell', 'Stratum_granulosum', 'Atrium_(heart)', 'Duodenum', 'Medulla_oblongata']","[1729.0, 2577.0, 3529.0, 3455.0, 0.0]"
646,"['Skeletal_animation', 'Gastrointestinal_tract', 'Peripheral_nervous_system', 'Paranasal_sinuses', 'Cerebral_cortex']","[3098.0, 2482.0, 2265.0, 2361.0, 0.0]"
647,"['Lymphatic_system', 'Axon_terminal', 'Pulmonary_pleurae', 'Digestion', 'Anus']","[1292.0, 1843.0000000000002, 2719.0, 1159.0, 0.0]"
648,"['Thymus', 'Thymus', 'Motor_nerve', 'Gastrointestinal_tract', 'Dendrite']","[2160.0, 636.0, 1184.0, 114.0, 0.0]"
649,"['Thymus', 'Stratum_spinosum', 'Respiratory_tract', 'Large_intestine', 'Pulmonary_circulation']","[3196.0, 720.0, 3170.0, 1193.0, 0.0]"
650,"['Mucous_membrane', 'Stratum_basale', 'Neural_pathway', 'Skeletal_formula', 'Kidney']","[2025.0000000000002, 363.0, 3276.0, 2093.0, 0.0]"
651,"['Nasal_cavity', 'Pituitary_gland', 'Mucous_membrane', 'Hypha', 'Muscle_relaxant']","[2057.0, 1663.0, 2938.0, 1305.0, 0.0]"
652,"['Cardiac_muscle', 'Appendicular_skeleton', 'Stratum_basale', 'Adrenal_gland', 'White_blood_cell']","[3276.0, 1829.0000000000002, 303.0, 2465.0, 0.0]"
653,"['Spinal_cord', 'Urinary_cast', 'Stratum_basale', 'Subcutaneous_tissue', 'Blood_vessel']","[255.00000000000003, 1232.0, 1441.0, 176.0, 0.0]"
654,"['Human_musculoskeletal_system', 'The_Skeleton_Key', 'Lacrimal_gland', 'Gastrointestinal_tract', 'Tissue_(biology)']","[3361.0, 1546.0, 1435.0, 2169.0, 0.0]"
655,"['Stratum_basale', 'Mucous_membrane', 'Artery', 'Cecum', 'Pancreas']","[1543.0, 624.0, 89.0, 999.0000000000001, 0.0]"
656,"['Great_vessels', 'Lung', 'Myelin', 'Bronchus', 'Epithelium']","[824.0, 1167.0, 3088.0, 1824.0, 0.0]"
657,"['Heart', 'Cardiac_muscle', 'Stromal_cell', 'Subcutaneous_tissue', 'Bronchus']","[2707.0, 2487.0, 997.0000000000001, 2001.0000000000002, 0.0]"
658,"['Urinary_System', 'Great_vessels', 'Protein', 'Aorta', 'Pituitary_gland']","[1075.0, 1396.0, 1871.0000000000002, 1005.0000000000001, 0.0]"
659,"['Dermis', 'Stratum_corneum', 'Larynx', 'Prefrontal_cortex', 'Reproductive_System']","[1960.0000000000002, 2925.0, 1372.0, 3524.0, 0.0]"
660,"['Prefrontal_cortex', 'Skeleton_in_the_closet', 'Dermis', 'Urinary_System', 'Great_vessels']","[1814.0, 1795.0, 3043.0, 2329.0, 0.0]"
661,"['Reproductive_biology', 'Heart', 'Nutrient', 'Node_of_Ranvier', 'Reproductive_System']","[3575.0, 827.0, 1776.0, 2279.0, 0.0]"
662,"['Lymphatic_system', 'Skeleton_in_the_closet', 'Cecum', 'Thymus', 'Red_blood_cell']","[766.0, 809.0, 697.0, 2000.0000000000002, 0.0]"
663,"['Spinal_nerve', 'Subcutaneous_tissue', 'Female_reproductive_system', 'Thyroid', 'Axon_terminal']","[1219.0, 1093.0, 3491.0, 3550.0, 0.0]"
664,"['Digestion', 'Reproductive_rights', 'Facial_skeleton', 'Stomach', 'Urinary_cast']","[1496.0, 517.0, 2231.0, 997.0000000000001, 0.0]"
665,"['Mucus', 'Respiratory_tract', 'Blood_vessel', 'Skeletal_System', 'Superior_vena_cava']","[974.0000000000001, 2643.0, 3145.0, 3356.0, 0.0]"
666,"['Cardiac_muscle', 'Subcutaneous_tissue', 'Jejunum', 'Epithelium', 'Anus']","[835.0, 2714.0, 3349.0, 2791.0, 0.0]"
667,"['Urine_test_strip', 'Heart', 'Stratified_squamous_epithelium', 'Human_digestive_system', 'Spinal_cord']","[3536.0, 2592.0, 2512.0, 2185.0, 0.0]"
668,"['Large_intestine', 'Muscle_relaxant', 'Thoracic_diaphragm', 'Parathyroid_gland', 'Small_intestine']","[1162.0, 3536.0, 2178.0, 1002.0000000000001, 0.0]"
669,"['Urinary_bladder_disease', 'Neuron', 'Neural_circuit', 'Thoracic_diaphragm', 'Coronary_circulation']","[2956.0, 1668.0, 368.0, 2459.0, 0.0]"
670,"['Spleen', 'Gland', 'Dendrite', 'Hypothalamus', 'Stratified_squamous_epithelium']","[327.0, 1853.0000000000002, 2763.0, 1508.0, 0.0]"
671,"['Protein', 'Cecum', 'Lymph_node', 'Esophagus', 'Digestion']","[250.00000000000003, 2488.0, 3270.0, 2436.0, 0.0]"
672,"['Blood_plasma', 'Muscle_relaxant', 'Urinary_cast', 'Thoracic_diaphragm', 'T_cell']","[2649.0, 2695.0, 2646.0, 826.0, 0.0]"
673,"['Thymus', 'Lymphatic_vessel', 'Human_musculoskeletal_system', 'Coronary_circulation', 'Urinary_bladder_disease']","[2061.0, 1434.0, 3370.0, 3413.0, 0.0]"
674,"['Blood_vessel', 'T_cell', 'Blood', 'Muscle_relaxant', 'Nostril']","[572.0, 1233.0, 2108.0, 2858.0, 0.0]"
675,"['Pulmonary_alveolus', 'Vein', 'Reproductive_System', 'Urinary_bladder_disease', 'Great_vessels']","[1463.0, 1201.0, 3002.0, 2685.0, 0.0]"
676,"['Hair', 'Salivary_gland', 'Sex_organ', 'Axon', 'Nasal_cavity']","[3040.0, 2241.0, 807.0, 1252.0, 0.0]"
677,"['Human_musculoskeletal_system', 'Blood_plasma', 'Arterial_tree', 'Central_nervous_system', 'Axon_terminal']","[2207.0, 464.00000000000006, 459.00000000000006, 1476.0, 0.0]"
678,"['Pharynx', 'Urination', 'Bone_marrow', 'Respiratory_System', 'Duodenum']","[3343.0, 788.0, 1092.0, 3192.0, 0.0]"
679,"['The_Skeleton_Key', 'Exocrine_gland', 'Urinary_anti-infective_agent', 'Blood_vessel', 'Sebaceous_gland']","[318.0, 655.0, 2369.0, 2665.0, 0.0]"
680,"['Cardiac_muscle', 'Nasal_cavity', 'Brain', 'Pituitary_gland', 'Human_reproductive_system']","[409.0, 2783.0, 2231.0, 485.00000000000006, 0.0]"
681,"['Salivary_gland', 'Pulmonary_pleurae', 'Large_intestine', 'Reproductive_System', 'Portal_venous_system']","[2060.0, 3194.0, 1169.0, 1324.0, 0.0]"
682,"['Starling_equation', 'Duodenum', 'Blood_vessel', 'Apoptosis', 'Sensory_nerve']","[3085.0, 2190.0, 1622.0, 1318.0, 0.0]"
683,"['Duodenum', 'Capillary', 'Pancreas', 'Pineal_gland', 'Male_reproductive_system']","[808.0, 1256.0, 3234.0, 2547.0, 0.0]"
684,"['Urinary_retention', 'Urinary_incontinence', 'Nervous_system', 'Mucus', 'Blood_vessel']","[143.0, 2324.0, 2939.0, 1645.0, 0.0]"
685,"['Protein', 'Blood_vessel', 'Skin', 'Stratum_granulosum', 'Epidermis']","[3105.0, 3446.0, 3524.0, 718.0, 0.0]"
686,"['Reproductive_isolation', 'Respiratory_tract', 'Urinary_cast', 'Tissue_(biology)', 'Thoracic_diaphragm']","[399.0, 2764.0, 2780.0, 3430.0, 0.0]"
687,"['Neural_pathway', 'Langerhans_cell', 'Tissue_(biology)', 'Stromal_cell', 'Nasal_cavity']","[1472.0, 1801.0, 2004.0000000000002, 871.0, 0.0]"
688,"['Nostril', 'Skin', 'Spleen', 'Gland', 'Axon']","[2070.0, 1077.0, 1814.0, 1265.0, 0.0]"
689,"['Brain', 'Small_intestine', 'Muscle_relaxant', 'Cardiac_muscle', 'Superior_vena_cava']","[3158.0, 178.0, 1584.0, 619.0, 0.0]"
690,"['Urine_test_strip', 'Blood_plasma', 'Parasympathetic_nervous_system', 'Root_of_the_lung', 'Pharynx']","[518.0, 2616.0, 3497.0, 3540.0, 0.0]"
691,"['Urination', 'Thyroid', 'Skeletal_System', 'Portal_venous_system', 'Myelin']","[232.00000000000003, 432.0, 3560.0, 2910.0, 0.0]"
692,"['Nasal_cavity', 'Respiratory_System', 'Stomach', 'Urinary_catheterization', 'Appendicular_skeleton']","[1825.0, 2492.0, 3561.0, 1762.0, 0.0]"
693,"['Hypothalamus', 'Sweat_gland', 'Reproductive_biology', 'Neuron', 'B_cell']","[924.0000000000001, 1053.0, 562.0, 726.0, 0.0]"
694,"['Neuron', 'Reproductive_success', 'Blood', 'Glia', 'Suspensory_muscle_of_duodenum']","[3182.0, 2041.0000000000002, 391.0, 231.00000000000003, 0.0]"
695,"['Urinary_incontinence', 'Blood_vessel', 'Vein', 'Lung', 'Brain']","[795.0, 2660.0, 118.00000000000001, 649.0, 0.0]"
696,"['Cerebral_cortex', 'Gland', 'Pituitary_gland', 'Male_reproductive_system', 'Skeletal_formula']","[3016.0, 2664.0, 2870.0, 2696.0, 0.0]"
697,"['Large_intestine', 'Cardiac_muscle', 'Enteric_nervous_system', 'Ceruminous_gland', 'Urinary_bladder_disease']","[2805.0, 719.0, 629.0, 2210.0, 0.0]"
698,"['Gastrointestinal_tract', 'Superior_vena_cava', 'Mucus', 'Spleen', 'Suspensory_muscle_of_duodenum']","[1240.0, 1167.0, 368.0, 930.0000000000001, 0.0]"
699,"['Epidermis', 'Skeletal_System', 'Pancreas', 'Epithelium', 'Circulatory_system']","[78.0, 3291.0, 899.0, 3033.0, 0.0]"
700,"['Sympathetic_nervous_system', 'Urinary_bladder_disease', 'Spinal_cord', 'Small_intestine', 'Axial_skeleton']","[1783.0, 2276.0, 1554.0, 1000.0000000000001, 0.0]"
701,"['Lung', 'Urinary_catheterization', 'Mucous_membrane', 'Smooth_muscle', 'Bronchiole']","[2681.0, 3370.0, 2751.0, 2071.0, 0.0]"
702,"['B_cell', 'Root_of_the_lung', 'Prostate', 'Circulatory_system', 'Salivary_gland']","[2545.0, 1461.0, 363.0, 450.0, 0.0]"
703,"['Neuron', 'Gallbladder', 'Urinary_anti-infective_agent', 'Pharynx', 'Esophagus']","[2001.0000000000002, 2220.0, 3195.0, 2379.0, 0.0]"
704,"['Thymus', 'Bone_marrow', 'Blood', 'Hypothalamus', 'Platelet']","[1926.0000000000002, 2001.0000000000002, 311.0, 2279.0, 0.0]"
705,"['Heart', 'Stromal_cell', 'Skeletal_System', 'Facial_skeleton', 'Smooth_muscle']","[1220.0, 110.0, 1197.0, 921.0000000000001, 0.0]"
706,"['Blood', 'Paranasal_sinuses', 'Thyroid', 'Great_vessels', 'Lymphatic_system']","[1368.0, 334.0, 284.0, 1275.0, 0.0]"
707,"['Esophagus', 'Lacrimal_gland', 'Medulla_oblongata', 'B_cell', 'Larynx']","[205.0, 2869.0, 1548.0, 1884.0000000000002, 0.0]"
708,"['Blood_plasma', 'Skeletonization', 'Medulla_oblongata', 'Sex_organ', 'Mucus']","[3134.0, 2585.0, 3458.0, 1640.0, 0.0]"
709,"['Nose', 'Urination', 'Programmed_cell_death', 'Blood_plasma', 'Gallbladder']","[1209.0, 893.0, 2431.0, 3340.0, 0.0]"
710,"['Epidermis', 'Schwann_cell', 'Soma_(biology)', 'Sensory_nerve', 'Urine_test_strip']","[655.0, 624.0, 1299.0, 3183.0, 0.0]"
711,"['Reproductive_biology', 'Axon_terminal', 'Urinary_tract_obstruction', 'Urinary_catheterization', 'Coronary_circulation']","[1691.0, 674.0, 2377.0, 168.0, 0.0]"
712,"['Skeletal_System', 'Prostate', 'Urinary_retention', 'Blood_vessel', 'Merkel_cell']","[2470.0, 1556.0, 2959.0, 1480.0, 0.0]"
713,"['Reproductive_biology', 'Digestion', 'Brainstem', 'Spinal_cord', 'Human_digestive_system']","[2436.0, 448.0, 575.0, 604.0, 0.0]"
714,"['Sex_organ', 'Epidermis', 'Pancreas', 'Urinary_bladder_disease', 'Apoptosis']","[149.0, 659.0, 1630.0, 2812.0, 0.0]"
715,"['Reproductive_isolation', 'Digestion', 'Urinary_retention', 'Node_of_Ranvier', 'Urine_test_strip']","[2168.0, 124.00000000000001, 1662.0, 294.0, 0.0]"
716,"['Stratum_corneum', 'Prostate', 'Thymus', 'Liver', 'Axon_terminal']","[2095.0, 1004.0000000000001, 754.0, 2805.0, 0.0]"
717,"['Tonsil', 'Reproductive_rights', 'Dermis', 'Merkel_cell', 'Cardiac_muscle']","[1137.0, 3306.0, 592.0, 1003.0000000000001, 0.0]"
718,"['Facial_skeleton', 'Skeletal_formula', 'Parasympathetic_nervous_system', 'Axial_skeleton', 'Nail_(anatomy)']","[1962.0000000000002, 2586.0, 544.0, 2299.0, 0.0]"
719,"['Starling_equation', 'Urinary_retention', 'Red_blood_cell', 'Basement_membrane', 'Salivary_gland']","[3075.0, 2632.0, 1196.0, 1183.0, 0.0]"
720,"['Adrenal_gland', 'Prostate', 'Urinary_meatus', 'Facial_skeleton', 'Trachea']","[3336.0, 1891.0000000000002, 1775.0, 1167.0, 0.0]"
721,"['Epidermis', 'Ileum', 'Stratum_corneum', 'Respiratory_tract', 'Spleen']","[2112.0, 142.0, 1885.0000000000002, 1466.0, 0.0]"
722,"['Root_of_the_lung', 'Pleural_cavity', 'Ceruminous_gland', 'Medulla_oblongata', 'Male_reproductive_system']","[2919.0, 3135.0, 1486.0, 1081.0, 0.0]"
723,"['Melanocyte', 'Sebaceous_gland', 'Enteric_nervous_system', 'Sensory_nerve', 'Smooth_muscle']","[2098.0, 2002.0000000000002, 1246.0, 2987.0, 0.0]"
724,"['Arterial_tree', 'Keratinocyte', 'Protein', 'Pineal_gland', 'Artery']","[3261.0, 785.0, 2844.0, 1915.0000000000002, 0.0]"
725,"['Stomach', 'Axon', 'Urinary_tract_obstruction', 'Mucus', 'Nervous_system']","[1952.0000000000002, 588.0, 615.0, 1861.0000000000002, 0.0]"
726,"['Thoracic_diaphragm', 'White_blood_cell', 'Pulmonary_circulation', 'Digestion', 'Thyroid']","[3564.0, 214.0, 2787.0, 2978.0, 0.0]"
727,"['Urinary_retention', 'Ileum', 'Urinary_anti-infective_agent', 'Respiratory_System', 'Cecum']","[2312.0, 3373.0, 2182.0, 1201.0, 0.0]"
728,"['Gallbladder', 'Thymus', 'Epithelium', 'Exocrine_gland', 'Cerebellum']","[592.0, 2654.0, 1996.0000000000002, 1228.0, 0.0]"
729,"['Mouth', 'Spinal_nerve', 'Node_of_Ranvier', 'Prefrontal_cortex', 'Soma_(biology)']","[3119.0, 3126.0, 735.0, 3580.0, 0.0]"
730,"['Thyroid', 'Tonsil', 'Pulmonary_circulation', 'Facial_skeleton', 'Lymphocyte']","[365.0, 1371.0, 1712.0, 3018.0, 0.0]"
731,"['Tonsil', 'Duodenum', 'Artery', 'Portal_venous_system', 'White_blood_cell']","[2743.0, 824.0, 2305.0, 764.0, 0.0]"
732,"['Urinary_System', 'Cardiac_muscle', 'Hypothalamus', 'Coronary_circulation', 'Epithelium']","[1799.0, 1438.0, 2397.0, 694.0, 0.0]"
733,"['Langerhans_cell', 'Tissue_(biology)', 'Trachea', 'Stratified_squamous_epithelium', 'Heart']","[1448.0, 1811.0, 1642.0, 943.0000000000001, 0.0]"
734,"['Tonsil', 'Great_vessels', 'Reproductive_success', 'Circulatory_system', 'Paranasal_sinuses']","[1399.0, 1837.0000000000002, 2014.0000000000002, 2956.0, 0.0]"
735,"['Portal_venous_system', 'Protein', 'Nose', 'Muscle_relaxant', 'Dendrite']","[1806.0, 1002.0000000000001, 1991.0000000000002, 2647.0, 0.0]"
736,"['Dermis', 'Glia', 'Paranasal_sinuses', 'Sympathetic_nervous_system', 'Superior_vena_cava']","[2059.0, 2981.0, 2943.0, 1908.0000000000002, 0.0]"
737,"['Integumentary_system', 'Mammary_gland', 'Urinary_System', 'Hair', 'Red_blood_cell']","[2799.0, 2803.0, 2674.0, 3559.0, 0.0]"
738,"['Sweat_gland', 'Spinal_nerve', 'Schwann_cell', 'Gland', 'Gastrointestinal_tract']","[3110.0, 1933.0000000000002, 1084.0, 1994.0000000000002, 0.0]"
739,"['Gastrointestinal_tract', 'Respiratory_System', 'Nasal_cavity', 'Duodenum', 'Skeletal_formula']","[1537.0, 2504.0, 3360.0, 584.0, 0.0]"
740,"['Atrium_(heart)', 'Ovary', 'Red_blood_cell', 'Hair', 'Node_of_Ranvier']","[1385.0, 3158.0, 3408.0, 270.0, 0.0]"
741,"['Duodenum', 'Mucous_membrane', 'Nostril', 'Artery', 'Neural_pathway']","[1461.0, 503.00000000000006, 1966.0000000000002, 1965.0000000000002, 0.0]"
742,"['Mucous_membrane', 'Pleural_cavity', 'Urinary_tract_obstruction', 'Nutrient', 'Cardiac_muscle']","[2988.0, 2676.0, 765.0, 3493.0, 0.0]"
743,"['Blood', 'Heart', 'Human_musculoskeletal_system', 'Kidney', 'Central_nervous_system']","[95.0, 2113.0, 3441.0, 2865.0, 0.0]"
744,"['Thoracic_diaphragm', 'Schwann_cell', 'B_cell', 'Cranial_nerves', 'Gastrointestinal_tract']","[2485.0, 273.0, 877.0, 638.0, 0.0]"
745,"['Urination', 'Ovary', 'Red_blood_cell', 'Gastrointestinal_tract', 'Bacteria']","[1123.0, 3283.0, 2004.0000000000002, 2297.0, 0.0]"
746,"['Starling_equation', 'Skeletal_animation', 'Pancreas', 'Circulatory_system', 'Nostril']","[3587.0, 1822.0, 537.0, 715.0, 0.0]"
747,"['Ovary', 'Small_intestine', 'Kidney', 'Skin', 'Urinary_retention']","[2413.0, 3039.0, 2438.0, 1678.0, 0.0]"
748,"['Immune_system', 'Stomach', 'Bronchiole', 'Urinary_tract_obstruction', 'Parathyroid_gland']","[1170.0, 1854.0000000000002, 1852.0000000000002, 3121.0, 0.0]"
749,"['Platelet', 'Inferior_vena_cava', 'Muscle', 'Bronchiole', 'Arterial_tree']","[3272.0, 2471.0, 1157.0, 126.00000000000001, 0.0]"
750,"['Stratum_corneum', 'Blood', 'Esophagus', 'Protein', 'Small_intestine']","[2738.0, 1758.0, 230.00000000000003, 1183.0, 0.0]"
751,"['Skin', 'Pharynx', 'Urine_test_strip', 'Heart', 'Brain']","[334.0, 3222.0, 2278.0, 2412.0, 0.0]"
752,"['Axial_skeleton', 'Pulmonary_alveolus', 'Integumentary_system', 'Tonsil', 'Prostate']","[523.0, 745.0, 2044.0000000000002, 3579.0, 0.0]"
753,"['Pancreas', 'Epidermis', 'Human_musculoskeletal_system', 'Epithelium', 'Protein']","[171.0, 3582.0, 663.0, 2576.0, 0.0]"
754,"['Adrenal_gland', 'Urinary_cast', 'Pulmonary_pleurae', 'Skeletonization', 'Neural_circuit']","[233.00000000000003, 1947.0000000000002, 2050.0, 3297.0, 0.0]"
755,"['Sympathetic_nervous_system', 'Lymphatic_vessel', 'Axon_terminal', 'Esophagus', 'Atrium_(heart)']","[263.0, 840.0, 3265.0, 1692.0, 0.0]"
756,"['Pulmonary_pleurae', 'Mucous_membrane', 'Lung', 'Neural_pathway', 'Gland']","[2274.0, 2900.0, 2176.0, 471.00000000000006, 0.0]"
757,"['Thymus', 'White_blood_cell', 'Sweat_gland', 'Blood_vessel', 'Mouth']","[2633.0, 191.0, 2427.0, 1564.0, 0.0]"
758,"['Keratinocyte', 'Stomach', 'Stromal_cell', 'Cecum', 'Soma_(biology)']","[2236.0, 2376.0, 1354.0, 1487.0, 0.0]"
759,"['Sebaceous_gland', 'Epidermis', 'Blood_plasma', 'Urinary_retention', 'Large_intestine']","[3345.0, 2564.0, 1591.0, 245.00000000000003, 0.0]"
